flavour,energy_low_GeV,energy_high_GeV,energy_center_GeV,baseline_low_km,baseline_high_km,baseline_center_km,psi_per_POT_per_cm2_per_100MeV_per_km
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.58000000000000007,0.59000000000000008,0.58500000000000008,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.59000000000000008,0.60000000000000009,0.59500000000000008,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.60000000000000009,0.6100000000000001,0.60500000000000009,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.6100000000000001,0.62000000000000011,0.6150000000000001,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.62000000000000011,0.63,0.625,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.63,0.64000000000000001,0.63500000000000001,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.64000000000000001,0.65000000000000002,0.64500000000000002,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.65000000000000002,0.66000000000000003,0.65500000000000003,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.66000000000000003,0.67000000000000004,0.66500000000000004,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.67000000000000004,0.68000000000000005,0.67500000000000004,4.1816698546408078e-14
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.68000000000000005,0.69000000000000006,0.68500000000000005,1.5238844036200279e-13
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.69000000000000006,0.70000000000000007,0.69500000000000006,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.70000000000000007,0.71000000000000008,0.70500000000000007,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.71000000000000008,0.72000000000000008,0.71500000000000008,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.72000000000000008,0.73000000000000009,0.72500000000000009,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.73000000000000009,0.7400000000000001,0.7350000000000001,0
nuebar,4.2999999999999998,4.4000000000000004,4.3499999999999996,0.7400000000000001,0.75,0.74500000000000011,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.050000000000000003,0.060000000000000005,0.055000000000000007,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.060000000000000005,0.070000000000000007,0.065000000000000002,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.070000000000000007,0.080000000000000002,0.075000000000000011,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.080000000000000002,0.089999999999999997,0.084999999999999992,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.089999999999999997,0.10000000000000001,0.095000000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.10000000000000001,0.11,0.10500000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.11,0.12000000000000001,0.115,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.12000000000000001,0.13,0.125,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.13,0.14000000000000001,0.13500000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.14000000000000001,0.15000000000000002,0.14500000000000002,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.15000000000000002,0.16,0.15500000000000003,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.16,0.16999999999999998,0.16499999999999998,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.16999999999999998,0.17999999999999999,0.17499999999999999,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.17999999999999999,0.19,0.185,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.19,0.20000000000000001,0.19500000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.20000000000000001,0.21000000000000002,0.20500000000000002,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.21000000000000002,0.22000000000000003,0.21500000000000002,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.22000000000000003,0.22999999999999998,0.22500000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.22999999999999998,0.23999999999999999,0.23499999999999999,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.23999999999999999,0.25,0.245,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.25,0.26000000000000001,0.255,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.26000000000000001,0.27000000000000002,0.26500000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.27000000000000002,0.28000000000000003,0.27500000000000002,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.28000000000000003,0.28999999999999998,0.28500000000000003,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.28999999999999998,0.29999999999999999,0.29499999999999998,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.29999999999999999,0.31,0.30499999999999999,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.31,0.32000000000000001,0.315,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.32000000000000001,0.33000000000000002,0.32500000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.33000000000000002,0.33999999999999997,0.33499999999999996,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.33999999999999997,0.34999999999999998,0.34499999999999997,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.34999999999999998,0.35999999999999999,0.35499999999999998,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.35999999999999999,0.37,0.36499999999999999,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.37,0.38,0.375,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.38,0.39000000000000001,0.38500000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.39000000000000001,0.40000000000000002,0.39500000000000002,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.40000000000000002,0.40999999999999998,0.40500000000000003,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.40999999999999998,0.41999999999999998,0.41499999999999998,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.41999999999999998,0.42999999999999999,0.42499999999999999,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.42999999999999999,0.44,0.435,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.44,0.45000000000000001,0.44500000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.45000000000000001,0.46000000000000002,0.45500000000000002,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.46000000000000002,0.46999999999999997,0.46499999999999997,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.46999999999999997,0.47999999999999998,0.47499999999999998,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.47999999999999998,0.48999999999999999,0.48499999999999999,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.48999999999999999,0.5,0.495,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.5,0.51000000000000001,0.505,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.51000000000000001,0.52000000000000002,0.51500000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.52000000000000002,0.53000000000000003,0.52500000000000002,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.53000000000000003,0.54000000000000004,0.53500000000000003,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.54000000000000004,0.55000000000000004,0.54500000000000004,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.55000000000000004,0.56000000000000005,0.55500000000000005,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.56000000000000005,0.57000000000000006,0.56500000000000006,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.57000000000000006,0.58000000000000007,0.57500000000000007,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.58000000000000007,0.59000000000000008,0.58500000000000008,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.59000000000000008,0.60000000000000009,0.59500000000000008,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.60000000000000009,0.6100000000000001,0.60500000000000009,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.6100000000000001,0.62000000000000011,0.6150000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.62000000000000011,0.63,0.625,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.63,0.64000000000000001,0.63500000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.64000000000000001,0.65000000000000002,0.64500000000000002,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.65000000000000002,0.66000000000000003,0.65500000000000003,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.66000000000000003,0.67000000000000004,0.66500000000000004,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.67000000000000004,0.68000000000000005,0.67500000000000004,4.1816698546408078e-14
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.68000000000000005,0.69000000000000006,0.68500000000000005,1.5238844036200279e-13
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.69000000000000006,0.70000000000000007,0.69500000000000006,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.70000000000000007,0.71000000000000008,0.70500000000000007,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.71000000000000008,0.72000000000000008,0.71500000000000008,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.72000000000000008,0.73000000000000009,0.72500000000000009,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.73000000000000009,0.7400000000000001,0.7350000000000001,0
nuebar,4.4000000000000004,4.5,4.4500000000000002,0.7400000000000001,0.75,0.74500000000000011,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.050000000000000003,0.060000000000000005,0.055000000000000007,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.060000000000000005,0.070000000000000007,0.065000000000000002,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.070000000000000007,0.080000000000000002,0.075000000000000011,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.080000000000000002,0.089999999999999997,0.084999999999999992,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.089999999999999997,0.10000000000000001,0.095000000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.10000000000000001,0.11,0.10500000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.11,0.12000000000000001,0.115,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.12000000000000001,0.13,0.125,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.13,0.14000000000000001,0.13500000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.14000000000000001,0.15000000000000002,0.14500000000000002,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.15000000000000002,0.16,0.15500000000000003,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.16,0.16999999999999998,0.16499999999999998,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.16999999999999998,0.17999999999999999,0.17499999999999999,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.17999999999999999,0.19,0.185,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.19,0.20000000000000001,0.19500000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.20000000000000001,0.21000000000000002,0.20500000000000002,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.21000000000000002,0.22000000000000003,0.21500000000000002,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.22000000000000003,0.22999999999999998,0.22500000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.22999999999999998,0.23999999999999999,0.23499999999999999,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.23999999999999999,0.25,0.245,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.25,0.26000000000000001,0.255,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.26000000000000001,0.27000000000000002,0.26500000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.27000000000000002,0.28000000000000003,0.27500000000000002,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.28000000000000003,0.28999999999999998,0.28500000000000003,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.28999999999999998,0.29999999999999999,0.29499999999999998,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.29999999999999999,0.31,0.30499999999999999,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.31,0.32000000000000001,0.315,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.32000000000000001,0.33000000000000002,0.32500000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.33000000000000002,0.33999999999999997,0.33499999999999996,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.33999999999999997,0.34999999999999998,0.34499999999999997,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.34999999999999998,0.35999999999999999,0.35499999999999998,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.35999999999999999,0.37,0.36499999999999999,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.37,0.38,0.375,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.38,0.39000000000000001,0.38500000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.39000000000000001,0.40000000000000002,0.39500000000000002,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.40000000000000002,0.40999999999999998,0.40500000000000003,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.40999999999999998,0.41999999999999998,0.41499999999999998,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.41999999999999998,0.42999999999999999,0.42499999999999999,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.42999999999999999,0.44,0.435,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.44,0.45000000000000001,0.44500000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.45000000000000001,0.46000000000000002,0.45500000000000002,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.46000000000000002,0.46999999999999997,0.46499999999999997,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.46999999999999997,0.47999999999999998,0.47499999999999998,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.47999999999999998,0.48999999999999999,0.48499999999999999,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.48999999999999999,0.5,0.495,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.5,0.51000000000000001,0.505,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.51000000000000001,0.52000000000000002,0.51500000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.52000000000000002,0.53000000000000003,0.52500000000000002,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.53000000000000003,0.54000000000000004,0.53500000000000003,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.54000000000000004,0.55000000000000004,0.54500000000000004,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.55000000000000004,0.56000000000000005,0.55500000000000005,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.56000000000000005,0.57000000000000006,0.56500000000000006,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.57000000000000006,0.58000000000000007,0.57500000000000007,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.58000000000000007,0.59000000000000008,0.58500000000000008,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.59000000000000008,0.60000000000000009,0.59500000000000008,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.60000000000000009,0.6100000000000001,0.60500000000000009,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.6100000000000001,0.62000000000000011,0.6150000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.62000000000000011,0.63,0.625,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.63,0.64000000000000001,0.63500000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.64000000000000001,0.65000000000000002,0.64500000000000002,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.65000000000000002,0.66000000000000003,0.65500000000000003,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.66000000000000003,0.67000000000000004,0.66500000000000004,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.67000000000000004,0.68000000000000005,0.67500000000000004,4.1816698546408078e-14
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.68000000000000005,0.69000000000000006,0.68500000000000005,1.5238844036200279e-13
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.69000000000000006,0.70000000000000007,0.69500000000000006,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.70000000000000007,0.71000000000000008,0.70500000000000007,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.71000000000000008,0.72000000000000008,0.71500000000000008,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.72000000000000008,0.73000000000000009,0.72500000000000009,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.73000000000000009,0.7400000000000001,0.7350000000000001,0
nuebar,4.5,4.6000000000000005,4.5500000000000007,0.7400000000000001,0.75,0.74500000000000011,0
nuebar,4.6000000000000005,4.7000000000000002,4.6500000000000004,0.050000000000000003,0.060000000000000005,0.055000000000000007,0
nuebar,4.6000000000000005,4.7000000000000002,4.6500000000000004,0.060000000000000005,0.070000000000000007,0.065000000000000002,0
nuebar,4.6000000000000005,4.7000000000000002,4.6500000000000004,0.070000000000000007,0.080000000000000002,0.075000000000000011,0
nuebar,4.6000000000000005,4.7000000000000002,4.6500000000000004,0.080000000000000002,0.089999999999999997,0.084999999999999992,0
